Calificacion general;Asistencia;Fecha;Taller;Sede;Escuela;Carrera
;;14-06-2026;Excel;VA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;14-06-2026;Excel;CO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;14-06-2026;Excel;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;SC;COMUNICACION;RELACIONES PUBLICAS MENCION MARKETING
;;14-06-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-06-2026;Excel;SC;SALUD;TECNICO DE ENFERMERIA
;;14-06-2026;Excel;MA;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;14-06-2026;Excel;MA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;14-06-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-06-2026;Excel;MA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-06-2026;Excel;VA;TURISMO;TURISMO Y HOTELERIA
;;14-06-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-06-2026;Excel;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;14-06-2026;Excel;PV;DISENO;DISENO GRAFICO
;;14-06-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-06-2026;Excel;MA;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;14-06-2026;Excel;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-06-2026;Excel;SC;COMUNICACION;TECNICO AUDIOVISUAL
;;14-06-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-06-2026;Excel;VA;TURISMO;GASTRONOMIA INTERNACIONAL
;;14-06-2026;Excel;MA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-06-2026;Excel;PV;COMUNICACION;PUBLICIDAD
;;14-06-2026;Excel;VA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;AL;CONSTRUCCION;DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL
;;14-06-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-06-2026;Excel;VA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-06-2026;Excel;MA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;14-06-2026;Excel;PM;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;14-06-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-06-2026;Excel;AL;CONSTRUCCION;DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-06-2026;Excel;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-06-2026;Excel;MA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION INNOVACION
;;14-06-2026;Excel;VA;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;14-06-2026;Excel;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;14-06-2026;Excel;MA;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;14-06-2026;Excel;NA;INGENIERIA;TECNICO EN MANTENIMIENTO INDUSTRIAL DUAL
;;14-06-2026;Excel;VA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-06-2026;Excel;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-06-2026;Excel;VA;TURISMO;GASTRONOMIA INTERNACIONAL
;;14-06-2026;Excel;CO;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-06-2026;Excel;PV;COMUNICACION;PUBLICIDAD
;;14-06-2026;Excel;AL;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;14-06-2026;Excel;PM;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-06-2026;Excel;NA;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;14-06-2026;Excel;VA;TURISMO;GASTRONOMIA INTERNACIONAL
;;14-06-2026;Excel;VA;TURISMO;GASTRONOMIA INTERNACIONAL
;;14-06-2026;Excel;AL;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;14-06-2026;Excel;PN;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;14-06-2026;Excel;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;14-06-2026;Excel;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-06-2026;Excel;VA;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;14-06-2026;Excel;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;MA;SALUD;TECNICO DE ENFERMERIA
;;14-06-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;14-06-2026;Excel;PM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-06-2026;Excel;VA;SALUD;TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE
;;14-06-2026;Excel;AL;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;14-06-2026;Excel;MA;SALUD;TECNICO DE ENFERMERIA
;;14-06-2026;Excel;VA;TURISMO;GASTRONOMIA INTERNACIONAL
;;14-06-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
