Calificacion general;Asistencia;Fecha;Taller;Sede;Escuela;Carrera
100;100;26-05-2026;Workshop S1;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
100;100;26-05-2026;Workshop S1;PO;DOCENTE;No Aplica
100;100;26-05-2026;Workshop S1;SC;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;26-05-2026;Workshop S1;CO;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;26-05-2026;Workshop S1;VR;DOCENTE;No Aplica
100;100;26-05-2026;Workshop S1;SC;DISENO;DISENO INDUSTRIAL
100;100;26-05-2026;Workshop S1;VM;ADMINISTRACION Y NEGOCIOS;AUDITORIA
100;100;26-05-2026;Workshop S1;SC;DISENO;DISENO DE AMBIENTES
100;100;26-05-2026;Workshop S1;VM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
100;100;26-05-2026;Workshop S1;SC;DISENO;DISENO DE VESTUARIO
100;100;26-05-2026;Workshop S1;PV;DISENO;DISENO GRAFICO
100;100;26-05-2026;Workshop S1;AO;DISENO;DISENO GRAFICO
100;100;26-05-2026;Workshop S1;CO;DISENO;DISENO INDUSTRIAL
100;100;26-05-2026;Workshop S1;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
100;100;26-05-2026;Workshop S1;PV;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;26-05-2026;Workshop S1;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;26-05-2026;Workshop S1;SC;DISENO;DISENO DE VESTUARIO
100;100;26-05-2026;Workshop S1;VM;ADMINISTRACION Y NEGOCIOS;AUDITORIA
100;100;28-05-2026;Workshop S2;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;28-05-2026;Workshop S2;PO;DISENO;DISENO DE AMBIENTES
100;100;28-05-2026;Workshop S2;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
100;100;28-05-2026;Workshop S2;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO DE VESTUARIO
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO DE VESTUARIO
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;28-05-2026;Workshop S2;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;28-05-2026;Workshop S2;PO;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;VM;DISENO;DISENO INDUSTRIAL
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;VM;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;SC;DOCENTE;No Aplica
100;100;28-05-2026;Workshop S2;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
100;100;28-05-2026;Workshop S2;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
100;100;28-05-2026;Workshop S2;CO;DISENO;DISENO INDUSTRIAL
100;100;28-05-2026;Workshop S2;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;MA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;28-05-2026;Workshop S2;PO;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO INDUSTRIAL E INNOVACION EN PRODUCTOS
100;100;28-05-2026;Workshop S2;SC;DOCENTE;No Aplica
100;100;28-05-2026;Workshop S2;CO;DISENO;DISENO INDUSTRIAL
100;100;28-05-2026;Workshop S2;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;CO;DISENO;DISENO INDUSTRIAL
100;100;28-05-2026;Workshop S2;PO;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;CO;COMUNICACION;PUBLICIDAD PLAN COMUN
100;100;28-05-2026;Workshop S2;PO;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO
100;100;28-05-2026;Workshop S2;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;28-05-2026;Workshop S2;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
100;100;28-05-2026;Workshop S2;PA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
100;100;28-05-2026;Workshop S2;AO;DISENO;DISENO DE AMBIENTES
100;100;28-05-2026;Workshop S2;VM;DISENO;DISENO GRAFICO
100;100;28-05-2026;Workshop S2;PO;DOCENTE;No Aplica
100;100;28-05-2026;Workshop S2;CO;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;28-05-2026;Workshop S2;VR;DOCENTE;No Aplica
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO INDUSTRIAL
100;100;28-05-2026;Workshop S2;VM;ADMINISTRACION Y NEGOCIOS;AUDITORIA
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO DE AMBIENTES
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO DE VESTUARIO
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO
100;100;28-05-2026;Workshop S2;AO;DISENO;DISENO GRAFICO
100;100;28-05-2026;Workshop S2;CO;DISENO;DISENO INDUSTRIAL
100;100;28-05-2026;Workshop S2;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;28-05-2026;Workshop S2;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO DE VESTUARIO
100;100;28-05-2026;Workshop S2;PO;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;28-05-2026;Workshop S2;CO;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;AV;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;28-05-2026;Workshop S2;CO;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
100;100;28-05-2026;Workshop S2;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
100;100;28-05-2026;Workshop S2;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;28-05-2026;Workshop S2;SC;DOCENTE;No Aplica
100;100;28-05-2026;Workshop S2;SB;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;SC;DISENO;DISENO DE VESTUARIO
100;100;28-05-2026;Workshop S2;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (SISTEMAS DE IDENTIDAD VISUAL)
100;100;28-05-2026;Workshop S2;PV;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
100;100;28-05-2026;Workshop S2;PA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
100;100;28-05-2026;Workshop S2;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;28-05-2026;Workshop S2;AO;DISENO;DISENO INDUSTRIAL E INNOVACION EN PRODUCTOS
100;100;28-05-2026;Workshop S2;SC;ADMINISTRATIVO;ADMINISTRATIVO
75;75;27-05-2026;Canva;AL;CONSTRUCCION;TECNICO TOPOGRAFO GEOMATICO
75;75;27-05-2026;Canva;PM;DOCENTE;DOCENTE
75;75;27-05-2026;Canva;VA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
75;75;27-05-2026;Canva;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
75;75;27-05-2026;Canva;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
75;75;27-05-2026;Canva;PA;INGENIERIA;TECNICO EN CALIDAD DE ALIMENTOS
75;75;27-05-2026;Canva;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
75;75;27-05-2026;Canva;AO;DISENO;DISENO DE AMBIENTES
75;75;27-05-2026;Canva;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
75;75;27-05-2026;Canva;PV;DISENO;DISENO GRAFICO (INTERFACES E INTERACCIONES)
75;75;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
75;75;27-05-2026;Canva;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
75;75;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
70;70;13-05-2026;NotebookLM;PA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
70;70;13-05-2026;NotebookLM;AO;TURISMO;GASTRONOMIA
70;70;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
70;70;13-05-2026;NotebookLM;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
70;70;14-05-2026;Domina la IA;SC;COMUNICACION;PUBLICIDAD
70;70;14-05-2026;Domina la IA;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
70;70;14-05-2026;Domina la IA;VR;DOCENTE;DOCENTE
70;70;19-05-2026;Presentaciones;AO;DISENO;DISENO INDUSTRIAL
70;70;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;AUDITORIA
70;70;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
70;70;19-05-2026;Presentaciones;SC;SALUD;TECNICO DE ENFERMERIA
70;70;19-05-2026;Presentaciones;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
70;70;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;12-05-2026;Excel;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;12-05-2026;Excel;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;12-05-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;12-05-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;12-05-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;12-05-2026;Excel;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;12-05-2026;Excel;PA;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;12-05-2026;Excel;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;12-05-2026;Excel;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;12-05-2026;Excel;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;12-05-2026;Excel;SB;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;12-05-2026;Excel;MA;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;12-05-2026;Excel;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;12-05-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;12-05-2026;Excel;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;12-05-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;12-05-2026;Excel;PO;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;12-05-2026;Excel;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;PA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;13-05-2026;NotebookLM;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;DESCONOCIDO;DESCONOCIDO;DESCONOCIDO
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;PA;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;13-05-2026;NotebookLM;AR;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;PA;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION MARKETING
;;13-05-2026;NotebookLM;AL;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;13-05-2026;NotebookLM;PM;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;13-05-2026;NotebookLM;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;SJ;INGENIERIA;TECNICO EN ELECTRICIDAD Y ENERGIAS RENOVABLES
;;13-05-2026;NotebookLM;VA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;13-05-2026;NotebookLM;AR;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;MA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;13-05-2026;NotebookLM;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;PN;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;13-05-2026;NotebookLM;SB;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;13-05-2026;NotebookLM;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;MA;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;ME;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;MA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;13-05-2026;NotebookLM;AL;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;13-05-2026;NotebookLM;AL;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;13-05-2026;NotebookLM;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;AV;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;13-05-2026;NotebookLM;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;MA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR COMPUTACIONAL
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;13-05-2026;NotebookLM;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;13-05-2026;NotebookLM;OL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN DESARROLLO DE SOFTWARE
;;13-05-2026;NotebookLM;VA;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;SJ;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;13-05-2026;NotebookLM;OL;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;13-05-2026;NotebookLM;OL;DOCENTE;DOCENTE
;;13-05-2026;NotebookLM;AR;CONSTRUCCION;TECNICO EN PREVENCION DE RIESGOS
;;13-05-2026;NotebookLM;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;13-05-2026;NotebookLM;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;13-05-2026;NotebookLM;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;PO;DISENO;DISENO DE AMBIENTES
;;14-05-2026;Domina la IA;PN;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;MA;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;14-05-2026;Domina la IA;PM;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;14-05-2026;Domina la IA;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;14-05-2026;Domina la IA;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;14-05-2026;Domina la IA;PM;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;14-05-2026;Domina la IA;PA;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;14-05-2026;Domina la IA;AO;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;CO;DISENO;DISENO INDUSTRIAL
;;14-05-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-05-2026;Domina la IA;PM;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;14-05-2026;Domina la IA;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;14-05-2026;Domina la IA;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;14-05-2026;Domina la IA;VM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION INNOVACION
;;14-05-2026;Domina la IA;PA;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-05-2026;Domina la IA;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-05-2026;Domina la IA;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;14-05-2026;Domina la IA;VA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-05-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;VA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;14-05-2026;Domina la IA;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;14-05-2026;Domina la IA;SB;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;VM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-05-2026;Domina la IA;VM;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;SJ;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;14-05-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;SB;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;14-05-2026;Domina la IA;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-05-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;PA;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;14-05-2026;Domina la IA;MA;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;14-05-2026;Domina la IA;PA;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
